Date,Adj Close,Close,High,Low,Open,Volume
2015-12-24,19880.9375,25700,26000,25700,25900,7807550
2015-12-28,19586.97266,25320,25780,25320,25700,11361500
2015-12-29,19712.73633,25080,25320,24820,25300,11647200
2015-12-30,19807.05664,25200,25440,25080,25200,10197900
2016-01-04,18942.46094,24100,25200,24100,25200,15346950
2016-01-05,18989.62109,24160,24360,23720,24040,10800100
2016-01-06,18470.86719,23500,24160,23360,24160,18337600
2016-01-07,18282.22461,23260,23660,23020,23320,14119400
2016-01-08,18407.98633,23420,23720,23260,23260,12888150
2016-01-11,18109.3125,23040,23320,22920,23120,12063850
2016-01-12,18014.98828,22920,23320,22880,22960,10314150
2016-01-13,18046.43359,22960,23180,22960,23060,7165800
2016-01-14,17889.23242,22760,22840,22620,22620,10451100
2016-01-15,17794.9082,22640,23040,22480,22800,10473200
2016-01-18,17700.59766,22520,22660,21760,21760,16010700
2016-01-19,18407.98633,23420,23420,22560,22560,10362100
2016-01-20,17889.23242,22760,23200,22640,23200,8352600
2016-01-21,17779.19531,22620,23100,22500,22660,9517600
2016-01-22,18360.82422,23360,23360,22900,22900,7376400
2016-01-25,18266.50586,23240,23520,23120,23440,7995650
2016-01-26,17873.51172,22740,23140,22720,23100,7619950
2016-01-27,18470.86719,23500,23500,22520,22520,13811850
2016-01-28,17999.26563,22900,23360,22780,23280,15795600
2016-01-29,18077.86523,23000,23000,22320,22800,21849150
2016-02-01,18282.22461,23260,23260,23020,23040,12998950
2016-02-02,18172.18945,23120,23320,22940,23220,8317400
2016-02-03,18014.98828,22920,23040,22740,23000,8725350
2016-02-04,18172.18945,23120,23220,22960,23000,12397950
2016-02-05,18297.94727,23280,23380,23120,23120,9404700
2016-02-11,17763.46484,22600,22740,22360,22360,15263100
2016-02-12,17763.46484,22600,23020,22440,22600,12811600
2016-02-15,18140.74805,23080,23200,22880,23080,9157300
2016-02-16,18360.82422,23360,23580,23140,23160,9020050
2016-02-17,18628.06445,23700,24020,23380,23580,12303100
2016-02-18,18659.50391,23740,24060,23560,24060,11124050
2016-02-19,18706.66016,23800,23900,23480,23740,8842600
2016-02-22,18470.86719,23500,23840,23320,23800,8744950
2016-02-23,18565.18555,23620,23780,23460,23580,7383700
2016-02-24,18423.70508,23440,23580,23220,23560,7024200
2016-02-25,18533.74414,23580,23740,23440,23440,6681750
2016-02-26,18423.70508,23440,23740,23440,23600,8867200
2016-02-29,18518.03125,23560,23880,23520,23580,14434000
2016-03-02,18816.70703,23940,24140,23920,24000,11818600
2016-03-03,19178.26367,24400,24400,24040,24260,10949550
2016-03-04,19099.66406,24300,24560,24040,24400,10074500
2016-03-07,19225.42383,24460,24620,24300,24400,6568800
2016-03-08,18738.10352,23840,24480,23720,24460,10810100
2016-03-09,18769.55078,23880,23980,23540,23760,9169000
2016-03-10,19256.86133,24500,24720,24020,24160,14177000
2016-03-11,19634.13672,24980,25060,24320,24500,13361250
2016-03-14,19728.45703,25100,25460,24980,25340,10857700
2016-03-15,19697.01563,25060,25280,24920,25100,8640400
2016-03-16,19744.17773,25120,25260,25060,25120,7342800
2016-03-17,19854.21094,25260,25920,25140,25300,12343450
2016-03-18,20011.41211,25460,25560,25260,25560,11265700
2016-03-21,19917.0957,25340,25580,25160,25480,9058500
2016-03-22,19948.53516,25380,25580,25240,25340,10143600
2016-03-23,20105.73633,25580,25580,25240,25380,9870900
2016-03-24,20152.89453,25640,25800,25320,25580,10939750
2016-03-25,20247.2168,25760,25800,25560,25660,7172300
2016-03-28,20341.5293,25880,26000,25760,25760,6060900
2016-03-29,20278.64844,25800,26000,25700,25880,8622700
2016-03-30,20561.61133,26160,26420,26040,26200,13380250
2016-03-31,20624.49023,26240,26280,25960,26120,19130750
2016-04-01,20105.73633,25580,26180,25420,25980,13557800
2016-04-04,20514.44922,26100,26100,25580,25580,9402300
2016-04-05,19807.05664,25200,25980,25200,25980,11815950
2016-04-06,20200.05469,25700,25820,25360,25380,9211700
2016-04-07,19948.53516,25380,26000,25160,26000,12939750
2016-04-08,19586.97656,24920,25380,24800,25380,12593400
2016-04-11,19901.37305,25320,25420,24920,24920,6034650
2016-04-12,20042.85547,25500,25620,25320,25400,6702700
2016-04-14,20435.84961,26000,26040,25780,26000,16766350
2016-04-15,20435.84961,26000,26200,25800,26180,6829950
2016-04-18,20420.13477,25980,26100,25840,25900,6423700
2016-04-19,20247.2168,25760,25920,25660,25880,7238300
2016-04-20,20420.13477,25980,26000,25640,25640,8598600
2016-04-21,20341.5293,25880,26020,25760,26000,7254450
2016-04-22,20121.45703,25600,25880,25540,25880,5741500
2016-04-25,20137.17383,25620,25700,25420,25700,4597850
2016-04-26,20372.97656,25920,26100,25660,25700,8345050
2016-04-27,20435.84961,26000,26000,25720,25880,8297300
2016-04-28,19885.65039,25300,26000,25220,26000,14653450
2016-04-29,19571.25977,24900,25340,24840,25200,16253900
2016-05-02,19649.85547,25000,25240,24900,24940,7027600
2016-05-03,19822.7793,25220,25400,25120,25340,7903300
2016-05-04,20278.64844,25800,25800,25240,25440,14702750
2016-05-09,20420.13477,25980,26000,25700,25800,13718100
2016-05-10,20372.97656,25920,26000,25760,25980,8559550
2016-05-11,20310.0918,25840,25980,25740,25920,8834400
2016-05-12,20137.17383,25620,25840,25500,25840,7615100
2016-05-13,19697.01563,25060,25620,25020,25620,12284900
2016-05-16,19618.41797,24960,25260,24940,25060,11720150
2016-05-17,19869.93555,25280,25300,24980,24980,9183550
2016-05-18,19932.81641,25360,25420,25100,25280,9169600
2016-05-19,19964.25586,25400,25540,25320,25360,10012450
2016-05-20,19948.53516,25380,25600,25380,25400,7960550
2016-05-23,20215.77539,25720,25720,25380,25380,8112550
2016-05-24,19979.97461,25420,25780,25360,25720,10434600
2016-05-25,20357.24805,25900,25960,25480,25660,11862750
2016-05-26,20372.97656,25920,26060,25900,25980,12653650
2016-05-27,20152.89453,25640,26020,25460,26000,13744550
2016-05-30,20121.45703,25600,25940,25480,25940,10315350
2016-05-31,20310.0918,25840,26000,25360,25600,62527700
2016-06-01,20954.60742,26660,26820,25900,25960,23504000
2016-06-02,21457.64063,27300,27440,26920,27000,23806950
2016-06-03,21646.28711,27540,27580,27280,27400,17066200
2016-06-07,21976.40234,27960,28040,27600,27720,23142150
2016-06-08,22102.15625,28120,28380,27780,28380,18808100
2016-06-09,22479.4375,28600,28600,28120,28160,25768750
2016-06-10,22102.15625,28120,28500,28080,28480,14484050
2016-06-13,21551.95898,27420,27920,27240,27920,15248300
2016-06-14,21693.44727,27600,27720,27380,27420,12273050
2016-06-15,22212.19922,28260,28320,27660,27700,15334450
2016-06-16,22149.32227,28180,28340,27900,28260,14621550
2016-06-17,22416.55469,28520,28700,28200,28200,16419700
2016-06-20,22495.16016,28620,28960,28520,28540,13515800
2016-06-21,22762.39648,28960,28980,28520,28640,10020550
2016-06-22,22715.23828,28900,29000,28620,28920,8948250
2016-06-23,22479.4375,28600,28900,28540,28880,11256300
2016-06-24,22007.8418,28000,28900,27200,28900,20552600
2016-06-27,21976.40234,27960,28100,27700,28000,11839000
2016-06-28,21992.12109,27980,28080,27580,27800,10718950
2016-06-29,21960.65625,27920,28240,27820,28160,10527050
2016-06-30,22416.85547,28500,28900,27940,28160,13671700
2016-07-01,23061.83984,29320,29580,28540,28540,14393600
2016-07-04,23061.83984,29320,29480,29020,29280,7995000
2016-07-05,23109.03125,29380,29500,29240,29320,7870350
2016-07-06,22353.93164,28420,29040,28240,28940,16749150
2016-07-07,22810.13672,29000,29000,28320,28420,11495200
2016-07-08,22967.45508,29200,29500,28980,29000,13498150
2016-07-11,23423.6543,29780,30000,29200,29200,14056800
2016-07-12,23030.37109,29280,30100,29200,29980,11024700
2016-07-13,23297.80469,29620,29920,29260,29920,10009900
2016-07-14,23596.70117,30000,30000,29520,29620,12430250
2016-07-15,23879.85156,30360,30440,29720,30000,11623150
2016-07-18,24115.81836,30660,30660,30000,30360,11567200
2016-07-19,24115.81836,30660,30800,30440,30560,10122250
2016-07-20,24225.94141,30800,30840,30480,30660,7773150
2016-07-21,24273.13672,30860,30940,30740,30800,8544700
2016-07-22,23848.39453,30320,30560,30120,30120,8585150
2016-07-25,23628.1582,30040,30460,29900,30000,7732500
2016-07-26,24068.62891,30600,30620,29960,30000,7228500
2016-07-27,24021.43555,30540,30580,30240,30240,6335050
2016-07-28,23706.81445,30140,30720,29960,30660,9503700
2016-07-29,24210.20703,30780,31140,30220,30400,14985600
2016-08-01,24666.41211,31360,31600,31200,31380,11515400
2016-08-02,24351.79297,30960,31360,30920,31360,8315800
2016-08-03,23864.125,30340,30960,30340,30960,7504900
2016-08-04,23864.125,30340,30660,30340,30380,7009950
2016-08-05,24556.29297,31220,31280,30500,30580,6958850
2016-08-08,24682.14258,31380,31500,31120,31320,11125150
2016-08-09,24650.68164,31340,31580,31140,31480,9023200
2016-08-10,24241.66406,30820,31400,30680,31340,12340350
2016-08-11,24524.83008,31180,31180,30520,30820,10533600
2016-08-12,24304.5957,30900,31400,30880,31180,10474850
2016-08-16,24666.41211,31360,31520,30900,30900,10843100
2016-08-17,24634.94922,31320,31400,31020,31380,7446450
2016-08-18,25799.05273,32800,32880,31320,31340,18327050
2016-08-19,26349.64453,33500,33500,32720,32760,16805150
2016-08-22,26192.33594,33300,33840,33180,33480,12612200
2016-08-23,26538.41602,33740,33880,33140,33300,11545700
2016-08-24,26003.55469,33060,33640,32720,33600,15938550
2016-08-25,25783.32422,32780,33180,32440,32600,14173800
2016-08-26,25358.58398,32240,32460,32060,32120,12058000
2016-08-29,25799.05273,32800,32800,31940,32040,8925750
2016-08-30,25877.70898,32900,33420,32660,32940,7849600
2016-08-31,25484.43164,32400,32820,32220,32820,20532200
2016-09-01,24965.30469,31740,31760,31260,31660,18790150
2016-09-02,25122.61328,31940,32260,31760,31900,8153000
2016-09-05,25264.19727,32120,32300,31700,31800,8383800
2016-09-06,25846.24805,32860,32900,31940,32140,7660150
2016-09-07,25500.16406,32420,33040,32420,32960,9591850
2016-09-08,25783.32422,32780,32780,32280,32460,12070850
2016-09-09,24776.53125,31500,32360,31280,32220,13258400
2016-09-12,23046.10156,29300,30120,29120,29800,26499350
2016-09-13,24021.43555,30540,30980,29900,30160,24717250
2016-09-19,24509.09961,31160,31380,30720,30760,22408150
2016-09-20,24933.83984,31700,31760,31180,31180,12921150
2016-09-21,25043.96094,31840,32020,31520,31900,10509050
2016-09-22,25452.96875,32360,32820,31980,32000,11429950
2016-09-23,24713.61328,31420,31960,31320,31640,18299650
2016-09-26,24666.41211,31360,31920,31280,31420,14524800
2016-09-27,24682.14258,31380,31500,30660,31000,9834400
2016-09-28,24650.68164,31340,31460,31080,31080,8706400
2016-09-29,25169.80273,32000,32380,31440,31460,11397550
2016-09-30,25138.34961,31960,32300,31700,31800,11762700
2016-10-04,25390.04492,32280,32480,32120,32200,13053100
2016-10-05,25468.69336,32380,32520,31940,32020,12470450
2016-10-06,26601.34375,33820,34000,33340,33920,29558150
2016-10-07,26837.30664,34120,34320,33800,34000,26050550
2016-10-10,26428.29688,33600,33780,32560,33000,25293300
2016-10-11,24304.5957,30900,32500,30900,32000,38427150
2016-10-12,24147.2832,30700,30900,29880,29900,39088550
2016-10-13,24493.37109,31140,31620,30900,31000,21864550
2016-10-14,24807.99023,31540,31760,30940,30960,14158950
2016-10-17,25012.49414,31800,32040,30760,31300,12785200
2016-10-18,24996.77148,31780,31900,31440,31440,10384500
2016-10-19,25563.08789,32500,32860,31500,31580,15444550
2016-10-20,25484.43164,32400,33020,32180,32520,10330450
2016-10-21,24996.77148,31780,32260,31760,32120,10477500
2016-10-24,25295.6582,32160,32160,31800,31860,9289950
2016-10-25,25122.61328,31940,32080,31840,32000,9866100
2016-10-26,24650.68164,31340,31980,31240,31940,10534000
2016-10-27,24745.06641,31460,32340,31120,31420,14117000
2016-10-28,25390.04492,32280,32280,31600,31600,10214200
2016-10-31,25783.32422,32780,32780,32220,32320,12067200
2016-11-01,25987.82617,33040,33040,32240,32600,10347400
2016-11-02,25846.24805,32860,33040,32620,32800,10099250
2016-11-03,25421.50195,32320,32800,32120,32600,10341850
2016-11-04,25594.54883,32540,32680,32100,32100,7103850
2016-11-07,25799.05273,32800,33000,32680,32940,7661900
2016-11-08,25861.97852,32880,32980,32700,32980,5417450
2016-11-09,25106.88086,31920,33140,31820,32920,15683600
2016-11-10,25940.63672,32980,33000,32360,32600,11795350
2016-11-11,25138.34961,31960,32360,31700,31700,12836800
2016-11-14,24430.44141,31060,31920,31040,31900,15133300
2016-11-15,24210.20703,30780,31620,30780,31060,13665700
2016-11-16,24509.09961,31160,31280,30800,30800,13308200
2016-11-17,24666.41211,31360,31520,30900,31100,7870550
2016-11-18,24949.57422,31720,31760,31400,31640,9460750
2016-11-21,25059.68945,31860,32120,31300,31300,8180200
2016-11-22,25799.05273,32800,32900,32000,32140,9751100
2016-11-23,25940.63672,32980,33220,32520,33220,12668600
2016-11-24,25956.36328,33000,33040,32660,32980,7757150
2016-11-25,25956.36328,33000,33040,32660,32820,6276900
2016-11-28,26381.10742,33540,33620,32800,33000,13294050
2016-11-29,26381.10742,33540,33960,33380,33800,18081300
2016-11-30,27466.55078,34920,34940,33540,33540,28535200
2016-12-01,27513.74609,34980,35060,34660,34800,15535350
2016-12-02,27167.66211,34540,34760,34140,34480,15352950
2016-12-05,27026.08008,34360,34680,34220,34340,8484600
2016-12-06,27498.01172,34960,35200,34400,34440,14001800
2016-12-07,27875.57227,35440,35480,35040,35040,9603650
2016-12-08,28158.72266,35800,36020,35520,35980,16462550
2016-12-09,28001.41406,35600,35900,35400,35900,10652450
2016-12-12,27560.94141,35040,35360,34660,34660,11414450
2016-12-13,27781.17383,35320,35440,34620,34620,11684450
2016-12-14,27954.22266,35540,35680,35280,35560,7455100
2016-12-15,27671.0625,35180,35500,34820,34820,5773550
2016-12-16,28205.91797,35860,36020,35200,35300,11747700
2016-12-19,28237.37695,35900,36380,35620,35620,5435800
2016-12-20,28504.80469,36240,36400,35840,35920,7615200
2016-12-21,28394.68359,36100,36600,36020,36360,6552100
2016-12-22,28457.61523,36180,36300,35980,36260,6354600
2016-12-23,28032.86914,35640,36080,35600,36020,8334850
2016-12-26,28284.56836,35960,36000,35560,35600,4823600
2016-12-27,28300.29883,35980,36200,35860,35980,4653450
2016-12-28,28563.90625,35760,35980,35600,35840,6662900
2016-12-29,28787.54688,36040,36040,35400,35420,7516450
2017-01-02,28835.47656,36100,36240,35880,35980,4650600
2017-01-03,29139.00977,36480,36620,36020,36280,7357650
2017-01-04,28883.40625,36160,36520,36100,36500,7971750
2017-01-05,28404.13867,35560,36060,35540,36060,10967450
2017-01-06,28915.35156,36200,36440,36040,36180,8880950
2017-01-09,29730.09961,37220,37500,36560,36600,13194900
2017-01-10,29746.06641,37240,37400,37080,37280,9099800
2017-01-11,30576.78711,38280,38560,37420,37520,12018150
2017-01-12,30992.14648,38800,38800,37980,38000,11669150
2017-01-13,29921.80859,37460,38320,37460,38100,15954450
2017-01-16,29282.7832,36660,37820,36320,36860,16611500
2017-01-17,29522.42188,36960,37460,36580,36580,8150700
2017-01-18,29506.43945,36940,37500,36620,37040,8875400
2017-01-19,29937.77148,37480,37920,37020,37720,9418900
2017-01-20,29714.11719,37200,37420,36880,37120,9185000
2017-01-23,30401.06055,38060,38060,37000,37200,8810400
2017-01-24,30480.9375,38160,38580,37880,38120,11048750
2017-01-25,31471.40234,39400,39400,38320,38340,13433850
2017-01-26,31870.78711,39900,40000,39420,39420,15214500
2017-01-31,31519.33789,39460,39900,39460,39900,17992200
2017-02-01,31247.75,39120,39660,39040,39540,14150400
2017-02-02,31439.44531,39360,39660,39200,39600,15029300
2017-02-03,31519.33789,39460,39500,39180,39400,10386350
2017-02-06,31599.22461,39560,39660,39140,39580,8860700
2017-02-07,31008.12891,38820,39580,38760,39560,14041800
2017-02-08,30672.63867,38400,38780,38200,38740,17092950
2017-02-09,30672.63867,38400,38840,38220,38780,13694150
2017-02-10,30640.68555,38360,38760,38300,38400,11020750
2017-02-13,30321.18555,37960,38060,37720,37740,11102050
2017-02-14,30017.64648,37580,38260,37320,37960,13124150
2017-02-15,30129.47852,37720,37960,37080,37080,14191550
2017-02-16,30369.10547,38020,38360,37780,37800,10226350
2017-02-17,30241.31055,37860,38040,37280,37560,15377450
2017-02-20,30880.31836,38660,38780,38160,38220,7485800
2017-02-21,31103.96875,38940,39560,38420,38540,10562600
2017-02-22,31391.52734,39300,39340,38980,39000,8539450
2017-02-23,31295.6875,39180,39440,39020,39020,10217300
2017-02-24,30528.86523,38220,39100,38060,38960,9296850
2017-02-27,30401.06055,38060,38140,37700,38020,9033700
2017-02-28,30704.5918,38440,38760,37960,38060,15088700
2017-03-02,31727.01953,39720,39860,38420,38420,21249800
2017-03-03,31647.13086,39620,39720,39160,39340,12708700
2017-03-06,32014.57227,40080,40220,39220,39220,12234850
2017-03-07,32110.42188,40200,40320,39800,39800,10553250
2017-03-08,32110.42188,40200,40620,40140,40200,12140950
2017-03-09,32110.42188,40200,40300,40020,40200,14372250
2017-03-10,32094.45313,40180,40420,39860,39960,10227800
2017-03-13,32429.93555,40600,40980,40040,40040,7424100
2017-03-14,33036.99219,41360,41540,40500,40620,11325050
2017-03-15,33068.9375,41400,41440,40800,40800,9587850
2017-03-16,33420.39844,41840,42180,41540,41800,9933150
2017-03-17,33867.69922,42400,42500,41720,41800,12602300
2017-03-20,33468.32422,41900,42120,41740,42000,10250050
2017-03-21,33995.50781,42560,42680,41760,41780,14220150
2017-03-22,33915.63672,42460,42460,41580,41600,16427250
2017-03-23,33388.44141,41800,42360,41700,42200,15397100
2017-03-24,33148.82813,41500,41980,41080,41600,12808150
2017-03-27,32909.18359,41200,41880,41180,41200,12177650
2017-03-28,33132.83594,41480,41840,41380,41560,8216250
2017-03-29,33372.46875,41780,41960,41580,41740,10093250
2017-03-30,33644.97656,41980,42440,41880,41880,8204000
2017-03-31,33019.83984,41200,42020,41200,41820,10500300
2017-04-03,33212.18359,41440,41720,41300,41400,9579400
2017-04-04,33725.10938,42080,42180,41520,41600,12255500
2017-04-05,33773.19922,42140,42240,41700,41900,10699700
2017-04-06,33532.76563,41840,42080,41600,42000,9683400
2017-04-07,33340.41016,41600,41820,41160,41800,10021000
2017-04-10,33612.90625,41940,41940,41500,41940,7141350
2017-04-11,33340.41016,41600,41940,41580,41940,7172900
2017-04-12,33580.84375,41900,41940,41700,41860,8274900
2017-04-13,33997.60547,42420,42460,41660,41660,9040800
2017-04-14,33677.02734,42020,42260,41760,42160,5462850
2017-04-17,33308.35547,41560,42080,41520,42000,5224750
2017-04-18,33260.26953,41500,41820,41280,41680,6860650
2017-04-19,32779.40234,40900,41420,40900,41300,11762900
2017-04-20,32282.49414,40280,40800,40080,40580,21148850
2017-04-21,32667.20703,40760,41400,40480,40480,15130500
2017-04-24,33051.89063,41240,41260,40920,41260,8990150
2017-04-25,34222.00781,42700,42740,41320,41460,19299600
2017-04-26,34302.15625,42800,42800,42520,42700,14794800
